,Mean_Appropriateness_Score
Cond_SE/StudySeq50,41.04
Cond_SE/StudySeq51,55.11538461538461
Cond_SE/StudySeq52,47.71428571428572
Cond_SE/StudySeq53,52.44444444444444
Cond_SE/StudySeq54,48.44444444444444
Cond_SE/StudySeq55,49.07142857142857
Cond_SE/StudySeq56,54.44827586206897
Cond_SE/StudySeq57,48.19230769230769
Cond_SE/StudySeq58,46.93103448275862
Cond_SE/StudySeq59,43.92
Cond_SE/StudySeq60,45.22727272727273
Cond_SE/StudySeq61,48.17391304347826
Cond_SE/StudySeq62,32.55172413793103
Cond_SE/StudySeq63,41.77777777777778
Cond_SE/StudySeq64,44.13636363636363
Cond_SE/StudySeq65,61.34615384615385
Cond_SE/StudySeq66,43.82608695652174
Cond_SE/StudySeq67,58.22727272727273
Cond_SE/StudySeq68,44.34782608695652
Cond_SE/StudySeq69,40.0
Cond_SE/StudySeq70,44.266666666666666
Cond_SE/StudySeq71,43.71428571428572
Cond_SE/StudySeq72,36.22222222222222
Cond_SE/StudySeq73,42.77272727272727
Cond_SE/StudySeq74,52.84
Cond_SE/StudySeq75,43.09090909090909
Cond_SE/StudySeq76,41.6
Cond_SE/StudySeq77,38.28
Cond_SE/StudySeq78,54.67857142857143
Cond_SE/StudySeq79,48.03703703703704
Cond_SE/StudySeq80,48.41666666666666
Cond_SE/StudySeq81,47.130434782608695
Cond_SE/StudySeq82,52.56521739130435
Cond_SE/StudySeq83,35.61904761904762
Cond_SE/StudySeq84,50.07692307692308
Cond_SE/StudySeq85,50.66666666666666
Cond_SE/StudySeq86,38.51851851851852
Cond_SE/StudySeq87,41.44444444444444
Cond_SE/StudySeq88,39.44827586206897
Cond_SE/StudySeq89,40.56
Cond_SE/StudySeq90,41.04
Cond_SE/StudySeq91,55.11538461538461
Cond_SE/StudySeq92,47.71428571428572
Cond_SE/StudySeq93,52.44444444444444
Cond_SE/StudySeq94,48.44444444444444
Cond_SE/StudySeq95,49.07142857142857
Cond_SE/StudySeq96,54.44827586206897
Cond_SE/StudySeq97,48.19230769230769
Cond_SE/StudySeq98,46.93103448275862
Cond_SE/StudySeq99,43.92
Cond_SE/StudySeq100,45.22727272727273
Cond_SE/StudySeq101,48.17391304347826
Cond_SE/StudySeq102,32.55172413793103
Cond_SE/StudySeq103,41.77777777777778
Cond_SE/StudySeq104,44.13636363636363
Cond_SE/StudySeq105,61.34615384615385
Cond_SE/StudySeq106,43.82608695652174
Cond_SE/StudySeq107,58.22727272727273
Cond_SE/StudySeq108,44.34782608695652
Cond_SE/StudySeq109,40.0
Cond_SE/StudySeq110,44.266666666666666
Cond_SE/StudySeq111,43.71428571428572
Cond_SE/StudySeq112,36.22222222222222
Cond_SE/StudySeq113,42.77272727272727
Cond_SE/StudySeq114,52.84
Cond_SE/StudySeq115,43.09090909090909
Cond_SE/StudySeq116,41.6
Cond_SE/StudySeq117,38.28
Cond_SE/StudySeq118,54.67857142857143
Cond_SE/StudySeq119,48.03703703703704
Cond_SE/StudySeq120,48.41666666666666
Cond_SE/StudySeq121,47.130434782608695
Cond_SE/StudySeq122,52.56521739130435
Cond_SE/StudySeq123,35.61904761904762
Cond_SE/StudySeq124,50.07692307692308
Cond_SE/StudySeq125,50.66666666666666
Cond_SE/StudySeq126,38.51851851851852
Cond_SE/StudySeq127,41.44444444444444
Cond_SE/StudySeq128,39.44827586206897
Cond_SE/StudySeq129,40.56
Cond_SE/StudySeq130,41.04
Cond_SE/StudySeq131,55.11538461538461
Cond_SE/StudySeq132,47.71428571428572
Cond_SE/StudySeq133,52.44444444444444
Cond_SE/StudySeq134,48.44444444444444
Cond_SE/StudySeq135,49.07142857142857
Cond_SE/StudySeq136,54.44827586206897
Cond_SE/StudySeq137,48.19230769230769
Cond_SE/StudySeq138,46.93103448275862
Cond_SE/StudySeq139,43.92
Cond_SE/StudySeq140,45.22727272727273
Cond_SE/StudySeq141,48.17391304347826
Cond_SE/StudySeq142,32.55172413793103
Cond_SE/StudySeq143,41.77777777777778
Cond_SE/StudySeq144,44.13636363636363
Cond_SE/StudySeq145,61.34615384615385
Cond_SE/StudySeq146,43.82608695652174
Cond_SE/StudySeq147,58.22727272727273
Cond_SE/StudySeq148,44.34782608695652
Cond_SE/StudySeq149,40.0
Cond_SE/StudySeq150,44.266666666666666
Cond_SE/StudySeq151,43.71428571428572
Cond_SE/StudySeq152,36.22222222222222
Cond_SE/StudySeq153,42.77272727272727
Cond_SE/StudySeq154,52.84
Cond_SE/StudySeq155,43.09090909090909
Cond_SE/StudySeq156,41.6
Cond_SE/StudySeq157,38.28
Cond_SE/StudySeq158,54.67857142857143
Cond_SE/StudySeq159,48.03703703703704
Cond_SE/StudySeq160,48.41666666666666
Cond_SE/StudySeq161,47.130434782608695
Cond_SE/StudySeq162,52.56521739130435
Cond_SE/StudySeq163,35.61904761904762
Cond_SE/StudySeq164,50.07692307692308
Cond_SE/StudySeq165,50.66666666666666
Cond_SE/StudySeq166,38.51851851851852
Cond_SE/StudySeq167,41.44444444444444
Cond_SE/StudySeq168,39.44827586206897
Cond_SE/StudySeq169,40.56
Cond_SE/StudySeq170,41.04
Cond_SE/StudySeq171,55.11538461538461
Cond_SE/StudySeq172,47.71428571428572
Cond_SE/StudySeq173,52.44444444444444
Cond_SE/StudySeq174,48.44444444444444
Cond_SE/StudySeq175,49.07142857142857
Cond_SE/StudySeq176,54.44827586206897
Cond_SE/StudySeq177,48.19230769230769
Cond_SE/StudySeq178,46.93103448275862
Cond_SE/StudySeq179,43.92
Cond_SE/StudySeq180,45.22727272727273
Cond_SE/StudySeq181,48.17391304347826
Cond_SE/StudySeq182,32.55172413793103
Cond_SE/StudySeq183,41.77777777777778
Cond_SE/StudySeq184,44.13636363636363
Cond_SE/StudySeq185,61.34615384615385
Cond_SE/StudySeq186,43.82608695652174
Cond_SE/StudySeq187,58.22727272727273
Cond_SE/StudySeq188,44.34782608695652
Cond_SE/StudySeq189,40.0
Cond_SE/StudySeq190,44.266666666666666
Cond_SE/StudySeq191,43.71428571428572
Cond_SE/StudySeq192,36.22222222222222
Cond_SE/StudySeq193,42.77272727272727
Cond_SE/StudySeq194,52.84
Cond_SE/StudySeq195,43.09090909090909
Cond_SE/StudySeq196,41.6
Cond_SE/StudySeq197,38.28
Cond_SE/StudySeq198,54.67857142857143
Cond_SE/StudySeq199,48.03703703703704
Cond_SE/StudySeq200,48.41666666666666
Cond_SE/StudySeq201,47.130434782608695
Cond_SE/StudySeq202,52.56521739130435
Cond_SE/StudySeq203,35.61904761904762
Cond_SE/StudySeq204,50.07692307692308
Cond_SE/StudySeq205,50.66666666666666
Cond_SE/StudySeq206,38.51851851851852
Cond_SE/StudySeq207,41.44444444444444
Cond_SE/StudySeq208,39.44827586206897
Cond_SE/StudySeq209,40.56
Cond_SE/StudySeq210,41.04
Cond_SE/StudySeq211,55.11538461538461
Cond_SE/StudySeq212,47.71428571428572
Cond_SE/StudySeq213,52.44444444444444
Cond_SE/StudySeq214,48.44444444444444
Cond_SE/StudySeq215,49.07142857142857
Cond_SE/StudySeq216,54.44827586206897
Cond_SE/StudySeq217,48.19230769230769
Cond_SE/StudySeq218,46.93103448275862
Cond_SE/StudySeq219,43.92
Cond_SE/StudySeq220,45.22727272727273
Cond_SE/StudySeq221,48.17391304347826
Cond_SE/StudySeq222,32.55172413793103
Cond_SE/StudySeq223,41.77777777777778
Cond_SE/StudySeq224,44.13636363636363
Cond_SE/StudySeq225,61.34615384615385
Cond_SE/StudySeq226,43.82608695652174
Cond_SE/StudySeq227,58.22727272727273
Cond_SE/StudySeq228,44.34782608695652
Cond_SE/StudySeq229,40.0
Cond_SE/StudySeq230,44.266666666666666
Cond_SE/StudySeq231,43.71428571428572
Cond_SE/StudySeq232,36.22222222222222
Cond_SE/StudySeq233,42.77272727272727
Cond_SE/StudySeq234,52.84
Cond_SE/StudySeq235,43.09090909090909
Cond_SE/StudySeq236,41.6
Cond_SE/StudySeq237,38.28
Cond_SE/StudySeq238,54.67857142857143
Cond_SE/StudySeq239,48.03703703703704
Cond_SE/StudySeq240,48.41666666666666
Cond_SE/StudySeq241,47.130434782608695
Cond_SE/StudySeq242,52.56521739130435
Cond_SE/StudySeq243,35.61904761904762
Cond_SE/StudySeq244,50.07692307692308
Cond_SE/StudySeq245,50.66666666666666
Cond_SE/StudySeq246,38.51851851851852
Cond_SE/StudySeq247,41.44444444444444
Cond_SE/StudySeq248,39.44827586206897
Cond_SE/StudySeq249,40.56
Cond_SE/StudySeq250,41.04
Cond_SE/StudySeq251,55.11538461538461
Cond_SE/StudySeq252,47.71428571428572
Cond_SE/StudySeq253,52.44444444444444
Cond_SE/StudySeq254,48.44444444444444
Cond_SE/StudySeq255,49.07142857142857
Cond_SE/StudySeq256,54.44827586206897
Cond_SE/StudySeq257,48.19230769230769
Cond_SE/StudySeq258,46.93103448275862
Cond_SE/StudySeq259,43.92
Cond_SE/StudySeq260,45.22727272727273
Cond_SE/StudySeq261,48.17391304347826
Cond_SE/StudySeq262,32.55172413793103
Cond_SE/StudySeq263,41.77777777777778
Cond_SE/StudySeq264,44.13636363636363
Cond_SE/StudySeq265,61.34615384615385
Cond_SE/StudySeq266,43.82608695652174
Cond_SE/StudySeq267,58.22727272727273
Cond_SE/StudySeq268,44.34782608695652
Cond_SE/StudySeq269,40.0
Cond_SE/StudySeq270,44.266666666666666
Cond_SE/StudySeq271,43.71428571428572
Cond_SE/StudySeq272,36.22222222222222
Cond_SE/StudySeq273,42.77272727272727
Cond_SE/StudySeq274,52.84
Cond_SE/StudySeq275,43.09090909090909
Cond_SE/StudySeq276,41.6
Cond_SE/StudySeq277,38.28
Cond_SE/StudySeq278,54.67857142857143
Cond_SE/StudySeq279,48.03703703703704
Cond_SE/StudySeq280,48.41666666666666
Cond_SE/StudySeq281,47.130434782608695
Cond_SE/StudySeq282,52.56521739130435
Cond_SE/StudySeq283,35.61904761904762
Cond_SE/StudySeq284,50.07692307692308
Cond_SE/StudySeq285,50.66666666666666
Cond_SE/StudySeq286,38.51851851851852
Cond_SE/StudySeq287,41.44444444444444
Cond_SE/StudySeq288,39.44827586206897
Cond_SE/StudySeq289,40.56
Cond_SE/StudySeq290,41.04
Cond_SE/StudySeq291,55.11538461538461
Cond_SE/StudySeq292,47.71428571428572
Cond_SE/StudySeq293,52.44444444444444
Cond_SE/StudySeq294,48.44444444444444
Cond_SE/StudySeq295,49.07142857142857
Cond_SE/StudySeq296,54.44827586206897
Cond_SE/StudySeq297,48.19230769230769
Cond_SE/StudySeq298,46.93103448275862
Cond_SE/StudySeq299,43.92
Cond_SE/StudySeq300,45.22727272727273
Cond_SE/StudySeq301,48.17391304347826
Cond_SE/StudySeq302,32.55172413793103
Cond_SE/StudySeq303,41.77777777777778
Cond_SE/StudySeq304,44.13636363636363
Cond_SE/StudySeq305,61.34615384615385
Cond_SE/StudySeq306,43.82608695652174
Cond_SE/StudySeq307,58.22727272727273
Cond_SE/StudySeq308,44.34782608695652
Cond_SE/StudySeq309,40.0
Cond_SE/StudySeq310,44.266666666666666
Cond_SE/StudySeq311,43.71428571428572
Cond_SE/StudySeq312,36.22222222222222
Cond_SE/StudySeq313,42.77272727272727
Cond_SE/StudySeq314,52.84
Cond_SE/StudySeq315,43.09090909090909
Cond_SE/StudySeq316,41.6
Cond_SE/StudySeq317,38.28
Cond_SE/StudySeq318,54.67857142857143
Cond_SE/StudySeq319,48.03703703703704
Cond_SE/StudySeq320,48.41666666666666
Cond_SE/StudySeq321,47.130434782608695
Cond_SE/StudySeq322,52.56521739130435
Cond_SE/StudySeq323,35.61904761904762
Cond_SE/StudySeq324,50.07692307692308
Cond_SE/StudySeq325,50.66666666666666
Cond_SE/StudySeq326,38.51851851851852
Cond_SE/StudySeq327,41.44444444444444
Cond_SE/StudySeq328,39.44827586206897
Cond_SE/StudySeq329,40.56
Cond_SE/StudySeq330,41.04
Cond_SE/StudySeq331,55.11538461538461
Cond_SE/StudySeq332,47.71428571428572
Cond_SE/StudySeq333,52.44444444444444
Cond_SE/StudySeq334,48.44444444444444
Cond_SE/StudySeq335,49.07142857142857
Cond_SE/StudySeq336,54.44827586206897
Cond_SE/StudySeq337,48.19230769230769
Cond_SE/StudySeq338,46.93103448275862
Cond_SE/StudySeq339,43.92
Cond_SE/StudySeq340,45.22727272727273
Cond_SE/StudySeq341,48.17391304347826
Cond_SE/StudySeq342,32.55172413793103
Cond_SE/StudySeq343,41.77777777777778
Cond_SE/StudySeq344,44.13636363636363
Cond_SE/StudySeq345,61.34615384615385
Cond_SE/StudySeq346,43.82608695652174
Cond_SE/StudySeq347,58.22727272727273
Cond_SE/StudySeq348,44.34782608695652
Cond_SE/StudySeq349,40.0
Cond_SE/StudySeq350,44.266666666666666
Cond_SE/StudySeq351,43.71428571428572
Cond_SE/StudySeq352,36.22222222222222
Cond_SE/StudySeq353,42.77272727272727
Cond_SE/StudySeq354,52.84
Cond_SE/StudySeq355,43.09090909090909
Cond_SE/StudySeq356,41.6
Cond_SE/StudySeq357,38.28
Cond_SE/StudySeq358,54.67857142857143
Cond_SE/StudySeq359,48.03703703703704
Cond_SE/StudySeq360,48.41666666666666
Cond_SE/StudySeq361,47.130434782608695
Cond_SE/StudySeq362,52.56521739130435
Cond_SE/StudySeq363,35.61904761904762
Cond_SE/StudySeq364,50.07692307692308
Cond_SE/StudySeq365,50.66666666666666
Cond_SE/StudySeq366,38.51851851851852
Cond_SE/StudySeq367,41.44444444444444
Cond_SE/StudySeq368,39.44827586206897
Cond_SE/StudySeq369,40.56
Cond_SE/StudySeq370,41.04
Cond_SE/StudySeq371,55.11538461538461
Cond_SE/StudySeq372,47.71428571428572
Cond_SE/StudySeq373,52.44444444444444
Cond_SE/StudySeq374,48.44444444444444
Cond_SE/StudySeq375,49.07142857142857
Cond_SE/StudySeq376,54.44827586206897
Cond_SE/StudySeq377,48.19230769230769
Cond_SE/StudySeq378,46.93103448275862
Cond_SE/StudySeq379,43.92
Cond_SE/StudySeq380,45.22727272727273
Cond_SE/StudySeq381,48.17391304347826
Cond_SE/StudySeq382,32.55172413793103
Cond_SE/StudySeq383,41.77777777777778
Cond_SE/StudySeq384,44.13636363636363
Cond_SE/StudySeq385,61.34615384615385
Cond_SE/StudySeq386,43.82608695652174
Cond_SE/StudySeq387,58.22727272727273
Cond_SE/StudySeq388,44.34782608695652
Cond_SE/StudySeq389,40.0
Cond_SE/StudySeq390,44.266666666666666
Cond_SE/StudySeq391,43.71428571428572
Cond_SE/StudySeq392,36.22222222222222
Cond_SE/StudySeq393,42.77272727272727
Cond_SE/StudySeq394,52.84
Cond_SE/StudySeq395,43.09090909090909
Cond_SE/StudySeq396,41.6
Cond_SE/StudySeq397,38.28
Cond_SE/StudySeq398,54.67857142857143
Cond_SE/StudySeq399,48.03703703703704
Cond_SE/StudySeq400,48.41666666666666
Cond_SE/StudySeq401,47.130434782608695
Cond_SE/StudySeq402,52.56521739130435
Cond_SE/StudySeq403,35.61904761904762
Cond_SE/StudySeq404,50.07692307692308
Cond_SE/StudySeq405,50.66666666666666
Cond_SE/StudySeq406,38.51851851851852
Cond_SE/StudySeq407,41.44444444444444
Cond_SE/StudySeq408,39.44827586206897
Cond_SE/StudySeq409,40.56
Cond_SE/StudySeq410,41.04
Cond_SE/StudySeq411,55.11538461538461
Cond_SE/StudySeq412,47.71428571428572
Cond_SE/StudySeq413,52.44444444444444
Cond_SE/StudySeq414,48.44444444444444
Cond_SE/StudySeq415,49.07142857142857
Cond_SE/StudySeq416,54.44827586206897
Cond_SE/StudySeq417,48.19230769230769
Cond_SE/StudySeq418,46.93103448275862
Cond_SE/StudySeq419,43.92
Cond_SE/StudySeq420,45.22727272727273
Cond_SE/StudySeq421,48.17391304347826
Cond_SE/StudySeq422,32.55172413793103
Cond_SE/StudySeq423,41.77777777777778
Cond_SE/StudySeq424,44.13636363636363
Cond_SE/StudySeq425,61.34615384615385
Cond_SE/StudySeq426,43.82608695652174
Cond_SE/StudySeq427,58.22727272727273
Cond_SE/StudySeq428,44.34782608695652
Cond_SE/StudySeq429,40.0
Cond_SE/StudySeq430,44.266666666666666
Cond_SE/StudySeq431,43.71428571428572
Cond_SE/StudySeq432,36.22222222222222
Cond_SE/StudySeq433,42.77272727272727
Cond_SE/StudySeq434,52.84
Cond_SE/StudySeq435,43.09090909090909
Cond_SE/StudySeq436,41.6
Cond_SE/StudySeq437,38.28
Cond_SE/StudySeq438,54.67857142857143
Cond_SE/StudySeq439,48.03703703703704
Cond_SE/StudySeq440,48.41666666666666
Cond_SE/StudySeq441,47.130434782608695
Cond_SE/StudySeq442,52.56521739130435
Cond_SE/StudySeq443,35.61904761904762
Cond_SE/StudySeq444,50.07692307692308
Cond_SE/StudySeq445,50.66666666666666
Cond_SE/StudySeq446,38.51851851851852
Cond_SE/StudySeq447,41.44444444444444
Cond_SE/StudySeq448,39.44827586206897
Cond_SE/StudySeq449,40.56
Cond_SE/StudySeq450,41.04
Cond_SE/StudySeq451,55.11538461538461
Cond_SE/StudySeq452,47.71428571428572
Cond_SE/StudySeq453,52.44444444444444
Cond_SE/StudySeq454,48.44444444444444
Cond_SE/StudySeq455,49.07142857142857
Cond_SE/StudySeq456,54.44827586206897
Cond_SE/StudySeq457,48.19230769230769
Cond_SE/StudySeq458,46.93103448275862
Cond_SE/StudySeq459,43.92
Cond_SE/StudySeq460,45.22727272727273
Cond_SE/StudySeq461,48.17391304347826
Cond_SE/StudySeq462,32.55172413793103
Cond_SE/StudySeq463,41.77777777777778
Cond_SE/StudySeq464,44.13636363636363
Cond_SE/StudySeq465,61.34615384615385
Cond_SE/StudySeq466,43.82608695652174
Cond_SE/StudySeq467,58.22727272727273
Cond_SE/StudySeq468,44.34782608695652
Cond_SE/StudySeq469,40.0
Cond_SE/StudySeq470,44.266666666666666
Cond_SE/StudySeq471,43.71428571428572
Cond_SE/StudySeq472,36.22222222222222
Cond_SE/StudySeq473,42.77272727272727
Cond_SE/StudySeq474,52.84
Cond_SE/StudySeq475,43.09090909090909
Cond_SE/StudySeq476,41.6
Cond_SE/StudySeq477,38.28
Cond_SE/StudySeq478,54.67857142857143
Cond_SE/StudySeq479,48.03703703703704
Cond_SE/StudySeq480,48.41666666666666
Cond_SE/StudySeq481,47.130434782608695
Cond_SE/StudySeq482,52.56521739130435
Cond_SE/StudySeq483,35.61904761904762
Cond_SE/StudySeq484,50.07692307692308
Cond_SE/StudySeq485,50.66666666666666
Cond_SE/StudySeq486,38.51851851851852
Cond_SE/StudySeq487,41.44444444444444
Cond_SE/StudySeq488,39.44827586206897
Cond_SE/StudySeq489,40.56
Cond_SE/StudySeq490,41.04
Cond_SE/StudySeq491,55.11538461538461
Cond_SE/StudySeq492,47.71428571428572
Cond_SE/StudySeq493,52.44444444444444
Cond_SE/StudySeq494,48.44444444444444
Cond_SE/StudySeq495,49.07142857142857
Cond_SE/StudySeq496,54.44827586206897
Cond_SE/StudySeq497,48.19230769230769
Cond_SE/StudySeq498,46.93103448275862
Cond_SE/StudySeq499,43.92
Cond_SE/StudySeq500,45.22727272727273
Cond_SE/StudySeq501,48.17391304347826
Cond_SE/StudySeq502,32.55172413793103
Cond_SE/StudySeq503,41.77777777777778
Cond_SE/StudySeq504,44.13636363636363
Cond_SE/StudySeq505,61.34615384615385
Cond_SE/StudySeq506,43.82608695652174
Cond_SE/StudySeq507,58.22727272727273
Cond_SE/StudySeq508,44.34782608695652
Cond_SE/StudySeq509,40.0
Cond_SE/StudySeq510,44.266666666666666
Cond_SE/StudySeq511,43.71428571428572
Cond_SE/StudySeq512,36.22222222222222
Cond_SE/StudySeq513,42.77272727272727
Cond_SE/StudySeq514,52.84
Cond_SE/StudySeq515,43.09090909090909
Cond_SE/StudySeq516,41.6
Cond_SE/StudySeq517,38.28
Cond_SE/StudySeq518,54.67857142857143
Cond_SE/StudySeq519,48.03703703703704
Cond_SE/StudySeq520,48.41666666666666
Cond_SE/StudySeq521,47.130434782608695
Cond_SE/StudySeq522,52.56521739130435
Cond_SE/StudySeq523,35.61904761904762
Cond_SE/StudySeq524,50.07692307692308
Cond_SE/StudySeq525,50.66666666666666
Cond_SE/StudySeq526,38.51851851851852
Cond_SE/StudySeq527,41.44444444444444
Cond_SE/StudySeq528,39.44827586206897
Cond_SE/StudySeq529,40.56
Cond_SE/StudySeq530,41.04
Cond_SE/StudySeq531,55.11538461538461
Cond_SE/StudySeq532,47.71428571428572
Cond_SE/StudySeq533,52.44444444444444
Cond_SE/StudySeq534,48.44444444444444
Cond_SE/StudySeq535,49.07142857142857
Cond_SE/StudySeq536,54.44827586206897
Cond_SE/StudySeq537,48.19230769230769
Cond_SE/StudySeq538,46.93103448275862
Cond_SE/StudySeq539,43.92
Cond_SE/StudySeq540,45.22727272727273
Cond_SE/StudySeq541,48.17391304347826
Cond_SE/StudySeq542,32.55172413793103
Cond_SE/StudySeq543,41.77777777777778
Cond_SE/StudySeq544,44.13636363636363
Cond_SE/StudySeq545,61.34615384615385
Cond_SE/StudySeq546,43.82608695652174
Cond_SE/StudySeq547,58.22727272727273
Cond_SE/StudySeq548,44.34782608695652
Cond_SE/StudySeq549,40.0
Cond_SE/StudySeq550,44.266666666666666
Cond_SE/StudySeq551,43.71428571428572
Cond_SE/StudySeq552,36.22222222222222
Cond_SE/StudySeq553,42.77272727272727
Cond_SE/StudySeq554,52.84
Cond_SE/StudySeq555,43.09090909090909
Cond_SE/StudySeq556,41.6
Cond_SE/StudySeq557,38.28
Cond_SE/StudySeq558,54.67857142857143
Cond_SE/StudySeq559,48.03703703703704
Cond_SE/StudySeq560,48.41666666666666
Cond_SE/StudySeq561,47.130434782608695
Cond_SE/StudySeq562,52.56521739130435
Cond_SE/StudySeq563,35.61904761904762
Cond_SE/StudySeq564,50.07692307692308
Cond_SE/StudySeq565,50.66666666666666
Cond_SE/StudySeq566,38.51851851851852
Cond_SE/StudySeq567,41.44444444444444
Cond_SE/StudySeq568,39.44827586206897
Cond_SE/StudySeq569,40.56
Cond_SE/StudySeq570,41.04
Cond_SE/StudySeq571,55.11538461538461
Cond_SE/StudySeq572,47.71428571428572
Cond_SE/StudySeq573,52.44444444444444
Cond_SE/StudySeq574,48.44444444444444
Cond_SE/StudySeq575,49.07142857142857
Cond_SE/StudySeq576,54.44827586206897
Cond_SE/StudySeq577,48.19230769230769
Cond_SE/StudySeq578,46.93103448275862
Cond_SE/StudySeq579,43.92
Cond_SE/StudySeq580,45.22727272727273
Cond_SE/StudySeq581,48.17391304347826
Cond_SE/StudySeq582,32.55172413793103
Cond_SE/StudySeq583,41.77777777777778
Cond_SE/StudySeq584,44.13636363636363
Cond_SE/StudySeq585,61.34615384615385
Cond_SE/StudySeq586,43.82608695652174
Cond_SE/StudySeq587,58.22727272727273
Cond_SE/StudySeq588,44.34782608695652
Cond_SE/StudySeq589,40.0
Cond_SE/StudySeq590,44.266666666666666
Cond_SE/StudySeq591,43.71428571428572
Cond_SE/StudySeq592,36.22222222222222
Cond_SE/StudySeq593,42.77272727272727
Cond_SE/StudySeq594,52.84
Cond_SE/StudySeq595,43.09090909090909
Cond_SE/StudySeq596,41.6
Cond_SE/StudySeq597,38.28
Cond_SE/StudySeq598,54.67857142857143
Cond_SE/StudySeq599,48.03703703703704
Cond_SE/StudySeq600,48.41666666666666
Cond_SE/StudySeq601,47.130434782608695
Cond_SE/StudySeq602,52.56521739130435
Cond_SE/StudySeq603,35.61904761904762
Cond_SE/StudySeq604,50.07692307692308
Cond_SE/StudySeq605,50.66666666666666
Cond_SE/StudySeq606,38.51851851851852
Cond_SE/StudySeq607,41.44444444444444
Cond_SE/StudySeq608,39.44827586206897
Cond_SE/StudySeq609,40.56
Cond_SE/StudySeq610,41.04
Cond_SE/StudySeq611,55.11538461538461
Cond_SE/StudySeq612,47.71428571428572
Cond_SE/StudySeq613,52.44444444444444
Cond_SE/StudySeq614,48.44444444444444
Cond_SE/StudySeq615,49.07142857142857
Cond_SE/StudySeq616,54.44827586206897
Cond_SE/StudySeq617,48.19230769230769
Cond_SE/StudySeq618,46.93103448275862
Cond_SE/StudySeq619,43.92
Cond_SE/StudySeq620,45.22727272727273
Cond_SE/StudySeq621,48.17391304347826
Cond_SE/StudySeq622,32.55172413793103
Cond_SE/StudySeq623,41.77777777777778
Cond_SE/StudySeq624,44.13636363636363
Cond_SE/StudySeq625,61.34615384615385
Cond_SE/StudySeq626,43.82608695652174
Cond_SE/StudySeq627,58.22727272727273
Cond_SE/StudySeq628,44.34782608695652
Cond_SE/StudySeq629,40.0
Cond_SE/StudySeq630,44.266666666666666
Cond_SE/StudySeq631,43.71428571428572
Cond_SE/StudySeq632,36.22222222222222
Cond_SE/StudySeq633,42.77272727272727
Cond_SE/StudySeq634,52.84
Cond_SE/StudySeq635,43.09090909090909
Cond_SE/StudySeq636,41.6
Cond_SE/StudySeq637,38.28
Cond_SE/StudySeq638,54.67857142857143
Cond_SE/StudySeq639,48.03703703703704
Cond_SE/StudySeq640,48.41666666666666
Cond_SE/StudySeq641,47.130434782608695
Cond_SE/StudySeq642,52.56521739130435
Cond_SE/StudySeq643,35.61904761904762
Cond_SE/StudySeq644,50.07692307692308
Cond_SE/StudySeq645,50.66666666666666
Cond_SE/StudySeq646,38.51851851851852
Cond_SE/StudySeq647,41.44444444444444
Cond_SE/StudySeq648,39.44827586206897
Cond_SE/StudySeq649,40.56
Cond_SE/StudySeq650,41.04
Cond_SE/StudySeq651,55.11538461538461
Cond_SE/StudySeq652,47.71428571428572
Cond_SE/StudySeq653,52.44444444444444
